E_1_fitted	E_2(E_1_fitted)	E_2(E_1_fitted)+E_1_fitted
15.151515151515152	63.70207329821175	78.8535884497269
21.21212121212121	41.70171241123524	62.91383362335645
54.54545454545455	59.932000417301516	114.47745496275607
30.303030303030305	52.10513525334527	82.40816555637556
27.272727272727273	57.577419884679884	84.85014715740715
115.15151515151516	38.943814787787744	154.0953299393029
24.242424242424242	64.246948551714	88.48937279413823
60.60606060606061	53.121254811135266	113.72731541719588
18.18181818181818	68.09747257862813	86.27929076044632
148.48484848484847	33.50820060215761	181.99304908700609
12.121212121212121	151.05171373674256	163.17292585795468
21.21212121212121	164.9994933884646	186.21161460058582
42.42424242424242	37.373251392210214	79.79749381645263
151.5151515151515	29.584703813415892	181.0998553285674
33.333333333333336	52.100878733180316	85.43421206651365
21.21212121212121	59.95886010763291	81.17098131975412
81.81818181818181	22.615047659131974	104.43322947731379
15.151515151515152	80.49122794430781	95.64274309582296
24.242424242424242	115.6287214714196	139.87114571384384
48.484848484848484	51.20601219511405	99.69086067996253
96.96969696969697	30.563551870107226	127.5332488398042
30.303030303030305	80.04954864032382	110.35257894335413
15.151515151515152	377.2193717947166	392.37088694623174
300.0	176.7836125471597	476.7836125471597
84.84848484848484	35.8520736426969	120.70055849118174
300.0	212.1518412036324	512.1518412036323
109.0909090909091	43.70298819051402	152.7938972814231
27.272727272727273	53.574520391929816	80.84724766465709
45.45454545454545	50.00756498935213	95.46211044389759
54.54545454545455	29.018402363458517	83.56385690891307
57.57575757575758	71.94008488097163	129.51584245672922
18.18181818181818	138.65461141205725	156.83642959387544
12.121212121212121	61.51550452743906	73.63671664865119
30.303030303030305	36.47367182936208	66.77670213239239
24.242424242424242	132.34977457218963	156.59219881461388
27.272727272727273	43.22658867094712	70.49931594367439
6.0606060606060606	161.10636520277197	167.16697126337803
18.18181818181818	159.3393334226546	177.52115160447278
36.36363636363636	43.93964014823418	80.30327651187054
45.45454545454545	54.48485021618459	99.93939567073005
27.272727272727273	55.164829548845226	82.4375568215725
27.272727272727273	76.78063295355061	104.05336022627787
51.515151515151516	45.36851946387046	96.88367097902199
48.484848484848484	70.89038431381218	119.37523279866066
18.18181818181818	105.39533773822751	123.5771559200457
15.151515151515152	200.89994300572883	216.05145815724399
300.0	80.49164273304768	380.4916427330477
39.39393939393939	54.96952362497806	94.36346301891746
12.121212121212121	127.08161149212216	139.2028236133343
130.3030303030303	150.3213758048783	280.6244061079086
36.36363636363636	59.61054238030446	95.97417874394083
30.303030303030305	98.67432029045808	128.97735059348838
54.54545454545455	50.94141590746732	105.48687045292186
24.242424242424242	47.989667891956316	72.23209213438057
33.333333333333336	46.28679653858615	79.62012987191949
42.42424242424242	61.60600393192911	104.03024635617153
36.36363636363636	41.91813460271625	78.28177096635261
175.75757575757575	108.20140094731174	283.9589767048875
33.333333333333336	55.3159113372194	88.64924467055273
30.303030303030305	36.40575453543271	66.70878483846302
27.272727272727273	131.03683081848183	158.3095580912091
15.151515151515152	71.84526936056051	86.99678451207566
48.484848484848484	79.85664098121731	128.3414894660658
33.333333333333336	63.007045273225444	96.34037860655877
48.484848484848484	60.90640055226543	109.39124903711391
24.242424242424242	178.77873915371944	203.0211633961437
27.272727272727273	104.53088256840786	131.80360984113514
24.242424242424242	145.8301115622669	170.07253580469114
24.242424242424242	134.58222891937942	158.82465316180367
96.96969696969697	289.53762285896397	386.5073198286609
63.63636363636363	35.598139388744	99.23450302510764
12.121212121212121	125.58709610376907	137.70830822498118
42.42424242424242	73.6081727012363	116.03241512547872
45.45454545454545	27.67618028102203	73.13072573556748
18.18181818181818	97.990108882226	116.17192706404418
69.6969696969697	45.57100046338509	115.26797016035479
39.39393939393939	52.677419818261264	92.07135921220066
200.0	95.58024311176094	295.5802431117609
300.0	36.74844498537674	336.74844498537675
30.303030303030305	116.62893370970798	146.9319640127383
